# Glossary in tab-separated format -*- coding: utf-8 -*-
&mdash;	—
&ndash;	–
Athenian	Atheens, Atheense	
Athenian	Athener (m)	
Athens	Athene	
Atlantic Ocean	Atlantische Oceaan	
Atlantis	Atlantis	
atlas	atlas (m)	
atlas	atlas (m)	
atlas	atlas (m)	
Atlas	Atlas (m) (1,2)	
Atlas Mountains	Atlasgebergte (n)	
atmosphere	atmosfeer (m)	
atmosphere	atmosfeer (m)	
atmosphere	sfeer (m)	
atoll	atol	
atom	atoom (n)	
atom	atoom (n)	
atomic mass	atoommassa	
atomic nucleus	atoomkern	
atomizer	flitspuit (f); verstuiver	
atrocity	wreedheid (f)	
attach	vastmaken	
attack	aanval (m)	
attack	aanvallen	
attempt	pogen, proberen	
attempt	poging (f) (1), probeersel (n) (2)	
attic	zolder	
attitude	(1) = houding; (2) = instelling / attitude; (3) = opstelling;	
attorney	advocaat	
attribute	toeschrijven	
attributive	attributief	
au contraire	integendeel	
aubergine	aubergine (m), eierplant (m), eiervrucht (f)	
Auckland	Auckland	
auction	veilen	
auction	veiling (f)	
audience	publiek (n)	
augment	verhogen (1)	
augmented	uitgebreid; verhoogd
August	augustus	
Augustus	Augustus	
auk	alk	
aunt	tante (f)	
aunt	tante (f)	
aunt	tante (f)	
aunt	tante (f)	
aunt	tante (f)	
Australia	AustraliÃ«	
Australian	Australisch, Australische	
Australian	AustraliÃ«r (m), Australische (f)	
Australian Capital Territory	Australisch Hoofdstedelijk Territorium	
Austria	Oostenrijk (n)	
Austrian	Oostenrijker (m), Oostenrijkse (f)	
Austrian	Oostenrijks	
author	auteur	
authoritative	betrouwbaar; gezaghebbend
authority	autoriteit (f)	
authority	autoriteit (f)	
authority	autoriteit (f)	
authorization	machtiging, volmacht, vergunning	
autism	autisme (n)	
autocracy	Autocratie	
automatic	automatisch	
autonomous	autonoom	
autonomy	autonomie (f)	
autopsy	autopsie (f)	
autopsy	een autopsie uitvoeren	
autumn	herfst (m), najaar (n)	
auxiliary verb	hulpwerkwoord (n)	
availability	[1]voorhanden zijn (n), [2] beschikbaarheid (f)	
available	beschikbaar	
avalanche	lawine (f)	
avalanche	lawine (f)	
avenue	weg	
average	gemiddelde	
average	gemiddelde (n)	
avocado	avocado (m)	
avocado	avocadoboom (m)	
avocet	kluut (m)	
await	wachten op	
awake	ontwaken	
awake	wakker, ontwaakt	
awake	wekken	
awful	vreselijk	
awl	els (m)	
awoke	ontwaakte (past tense), ontwaakt (past participle)	
axe	bijl, hakbijl	
axe	bijl, strijdbijl	
axilla	axilla, oksel	
axis	as	
axis	as	
axis	draaier (m)	
axis of evil	as van het kwaad	
axolotl	axolotl (m)	
ayatollah	ayatollah (m)	
aye-aye	vingerdier	
Ayers Rock	Uluru	
Ayyavazhi	Ayyavazhi	
azalea	azalea	
Azerbaijan	Azerbeidzjan	
azure	azuur (blauw)	
azure	azuurblauw	
azure	azuurblauw (n), hemelsblauw (n)	
azure	lapis lazuli (m)	
babble	brabbelen, murmelen	
babble	kabbelen	
babe	baby (m), zuigeling (m), pasgeborene (m)	
babe	schatje (f), liefje (f)	
babe	stuk (f)	
baboon	baviaan (m)	
baby	baby (m), kleuter (m)	
baby	baby (m), zuigeling (m), pasgeborene (m) or (f)	
baby	benjamin (m)	
baby	jong (f)	
baby	kindje (f)	
baby	schatje (f), liefje (f)	
baby	stuk (f)	
babysitter	babyoppas; kinderoppas; oppas; wiegewacht	
bachelor	vrijgezel (m)	
back	achter	
back	achteraf	
back	achterkant	
back	achterkant, achter	
back	achterkant, achter	
back	achteruit gaan, achteruit rijden	
back	oude	
back	rug	
back	steunen	
back	terug	
back	verdediger, achterhoedespeler	
back door	achterdeur (f)/(m)	
back of a bus	een gezicht om leer op te kloppen (a face to work leather on) (refers only to extreme ugliness)	
backbone	ruggengraat (m)	
backgammon	backgammon (n)	
backup files	back-upbestanden
bacon	bacon (m)	
bacteria	bacteriÃ«n	
bacterium	bacterie (f)	
bad news	slecht nieuws	
badger	das (m)	
badger	lastigvallen, plagen	
bag	verpakken, in een zak stoppen, in een zak steken "(may be Belgian)"	
bag	zak, tas	
bagel	ongezuurde broodje (n)	
baggie	boterhamzakje	
Baghdad	Bagdad	
Bahamas	Bahama's (p)	
Bahrain	Bahrein	
bail-out	reddingsoperatie; reddingsboei
bait	aas (n), lokaas (n)	
bait	lokken, aantrekken	
bake	bakken	
baker	bakker (m)	
bakery	bakkerij (f)	
baking powder	bakpoeder (n)	
baklava	baklava	
balance	balans (m)	
balance	evenwicht (n)	
balance	evenwicht (n), balans (m)	
balance	weegschaal (f)	
balance beam	evenwichtsbalk	
balcony	balkon	
bald	kaal	
baldness	kaalheid (f)	
Baldrs draumar	Baldrs draumar	
Balearic Islands	de Balearen (p)	
Balinesian	balinees	
balkanize	balkaniseren	
ball	bal (m)	
ball	bal (m)	
ball	bal (n)	
ball	ballen "m pl", kloten "m pl"	
ball	bol (m)	
ball	bolletje (n), bolleke (n) (Flanders), kluwen (n)	
ball	kloten aan zâ€™n lijf "m pl"	
ball	kogel (m)	
ball game	balspel (n)	
ballpoint pen	balpen	
Baltic Sea	Baltische zee (f), Oostzee (f)	
bamboo	bamboe (n)	
bamboo	bamboe (n)	
bamboo	bamboe-	
banal	banaal	
banana	banaan (f)	
banana	bananen-	
banana	bananengeel (n)	
banana	bananengeel, bananengele	
banana	bananenplant (m)	
banana republic	bananenrepubliek (m)	
band	band (m)	
band	band (m)	
band	band (m)	
band	band (m)	
band	band (m)	
band	bende	
band-tailed antshrike	bandstaart-mierklauwier	
Bangladesh	Bangladesh	
banjo	banjo (m)	
bank	-bank (f)	
bank	bank (f)	
bank	bank (f)	
bank account	bankrekening (f)	
bank account	rekeninguittreksel (n)	
banker	bankier (m)	
bankrupt	bankroet, in faling, failliet	
bankruptcy	bankroet (n), failliet (n), faling (f)	
banner	standaard ((n))	
banner	vlag (n), banier (n)	
banquet	banket (n), feestmaal (n), feestdis (m)	
baptism	doop (m)	
bar	bar	
bar	bar (m)	
bar	bar (m), cafÃ© (n), taveerne (m)	
bar	bar (m), toog (m), tapkast (f)	
bar	blok (n)	
bar	blok (n), stuk (n), reep (f) (chocolate)	
bar	blokkeren, barreren, versperren	
bar	blokkeren, versperren	
bar	maat	
bar	orde van advocaten (f)	
bar	staaf (f), baar (f), stang (m)	
bar	stang (m), staaf (f), baar (f), blok (n)	
bar	verbieden	
bar	verbod (n)	
bar-crested antshrike	streepkuif-mierklauwier	
barbarian	barbaar (m), (f)	
barbarian	barbaars, barbaarse	
barbed wire	prikkeldraad	
barbel	barbeel (m)	
barber	haarknippen, haren knippen, scheren (then it's all cut away, showing only to the skin)	
barber	kapper (m), haarkapper (m), coiffeur (m) (Only in Flanders), barbier (m) (deprecated)	
barbiturate	barbituraat (n)	
Barcelona	Barcelona	
barcode	streepjescode	
barefoot	(barrevoets, blootsvoets as adverb only)	
barefoot	barrevoets, blootsvoets, op blote voeten	
barge	aak (m)	
barge	schuit	
baritone	bariton (1, 2)	
bark	bark (f)	
bark	geblaf (n)	
bark	ontschorsen	
bark	schors (f), bast (f)	
bark	schrapen	
barley	gerst (m)	
barn owl	kerkuil (m)	
baron	baron (m)	
barred antshrike	gebandeerde mierklauwier	
barrow	barg (m)	
barrow	grafheuvel (m), tumulus (m), grafterp	
barter	ruil, ruilhandel	
barter	ruilen	
base	base (f)	
base	baseren, zich baseren op	
base	basis (f)	
base	basis (f)	
base	basis (f), hoofdkwartier (n)	
base	basis (f), kazerne (f)	
base	basis (f), vertrekpunt (n)	
baseball	baseball	
basil	basilicum (m), basilicumblaadjes	
basil	basilicum (m), bazielkruid (n), koningskruid (n), basiliekruid (n)	
basilica	basiliek (f)	
basin	bekken, bassin (n)(1), bekken, stroomgebied (n) (2)	
bask	(zich) koesteren (in), genieten (van), zijn hartje ophalen	
basket	gescoorde korf	
basket	korf (m), ring (m)	
basket	mand (m), korf (m)	
basket	mandje (n)	
basket case	zenuwpees ("nerves"); ("fig".) hopeloos geval ((n).)	
basketball	basketbal (m)	
basketball	basketbal (n)	
Basque	Bask (m), Baskische (f)	
Basque	Baskisch (n)	
Basque	Baskisch, Baskische	
bass guitar	basgitaar	
bassoon	fagot (m)	
basterd sugar	basterdsuiker	
bat	slaghout (n)	
bat	vleermuis (f)	
bath	bad (n)	
bath	bad (n), badkuip (m) or (f)	
bath	badkamer (f)	
bathroom	badkamer (f)	
bathroom	toilet (n)	
Batman	Batman	
battering ram	stormram (m)	
battery	batterij (f)	
battery	batterij (f)	
battery	batterij (f)	
battery	legbatterij (f)	
battle	slag "de", gevecht (n) (1), strijd (f) (1,2)	
Bavaria	Beieren (n)	
Bavarian	Beiers	
bavarois	bavarois (m)	
bay	baai (f)	
BC	v. Chr. (voor Christus)	
be	zijn, wezen (archaic, used in certain idioms and expressions)	
be all ears	EÃ©n en al oor zijn	
beach	strand (n)	
beach	stranden	
beach volleyball	beachvolleybal (n), strandvolleybal (n)	
beak	snavel	
bean	boon (f)	
bear	afleggen	
bear	baren	
bear	beer (m), berin (f)	
bear	dragen	
bear	dragen, torsen	
bear	dragen, uitgerust zijn met	
bear	gelegen zijn	
bear	ondergaan	
bear cub	berenjong (n), berenwelp (m)	
bearable	draaglijk	
beard	baard (m)	
bearing	lager	
bearing	peiling	
beast	beest (n)	
beast	beest (n)	
beast of burden	lastdier (n)	
beaten	geslagen, geklopt	
beater	Drijvers	
beater	klopper "de"	
beautiful	mooi	
beauty	schoonheid * (f)	
beaver	bever (m)	
because	omdat, aangezien, daar "(formal)"	
because of	wegens	
become	worden	
bed	bed (n)	
bed	bed (n), bedding (f), bodem (m), onderlaag (f)	
bed	bed (n), bloembed (n), tuinbed (n)	
bed	bed (n), slaapplaats (f)	
bed	bedding (f) ("river"), bodem (m) ("lake, sea")	
bed	gaan slapen	
bed	laag (m)	
bed	naar bed gaan	
bed	naar bed gaan met	
bed	zich zetten	
bedroom	slaapkamer (f)	
bee	bij (f), honingbij (f)	
beech	beuk	
beehive	bijenkorf (m)	
beehive	bijenvolk (n)	
been	geweest	
beer	bier (n)	
beer	biertje (n)	
beer belly	bierbuik (m)	
beeswax	bijenwas (m)	
beet	biet	
beet	biet (f), kroot (archaic)	
beetle	kever (m)	
beetle	Kever (m)	
befallen	ge	
before	eerder dan	
before	op voorhand	
before	voor	
before	voor	
before	voor	
before	voor, vooraleer	
before	voordien, eerder	
beforehand	vooraf, voorhand	
beg	bedelen	
beg	smeken	
beggar	bedelaar.  As &quot;Beggar&quot; it is also used for &quot;Geus&quot; and as &quot;Sea Beggar&quot; for &quot;Watergeus&quot; (see translation in French for etymology)	
begin	beginnen, aanvangen	
beginning	begin (m)	
beginning	begin (n)	
beginning	begin (n), aanvang (m)	
behave	zich gedragen	
behavior	gedrag (n), gedragingen "f, pl"	
behaviour	gedrag (n), gedragingen "f, pl"	
beheld	aanschouwd	
beheld	aanschouwde	
behind	achter	
behold	aanschouwen	
beige	beige	
Beijing	Peking	
being	bestaan	
being	wezen	
Beirut	Beiroet	
Belarus	Wit-Rusland	
Belarusian	Witrus (m), Witrussische (f)	
Belarusian	Witrussisch	
Belarusian	Witrussisch	
belch	boer (m)	
belch	boeren, een boer laten	
Belgian	Belg (m), Belgische (f)	
Belgian	Belgisch, Belgische	
Belgium	BelgiÃ« (n)	
Belgrade	Belgrado	
belief	geloof (n)	
believe	geloven	
Belize	Belize	
bell	bel (m), klok	
bell buoy	belboei	
belly	buik	
belly dance	buikdans	
bellyache	buikpijn (m)	
bellyache	zeuren, flauw doen	
belong	behoren tot	
belong	horen bij, bij iemand zijn	
belong	thuishoren	
belong	toebehoren aan, van iemand zijn	
belong	zich aanvaard voelen, zich thuisvoelen, horen bij, thuishoren (bij)	
below the belt	onder de gordel	
belt	gordel (m)	
belt	gordel (m), ceintuur (m)	
belt	gordel (m), riem (m), veiligheidsgordel (m)	
belt	riem (m)	
bench	bank (f), zitbank (f)	
bend somebody's ear	iemand de oren van het hoofd kletsen	
benefactive case	benefactief (m)	
benefit	benefiet (m), benefietconcert (n)	
benefit	voordeel (n), idiomatic expression: ten voordele van	
benefit	voordeel (n), subsidie (f)	
Bengal tiger	bengaalse tijger	
Benin	Benin	
bent	aanleg (m)	
bepowder	poederen, bepoederen	
beret	baret (f)	
Bering Sea	Beringzee	
Berlin	Berlijn (n)	
Bermuda	Bermuda	
Bermuda shorts	bermudashort (m)	
Bermudian	Bermudaan (m)	
Bermudian	Bermudaans, Bermudaanse	
berry	bes (f)	
beryllium	beryllium (n)	
beside	naast	
beside	naast	
best regards	met vriendelijke groeten	
bet	er op kunnen rekenen	
bet	gokken	
bet	waarschijnlijkheid (f)	
bet	weddenschap (f)	
Bethlehem	Bethlehem	
betray	bedriegen	
betray	verraden	
betray	verraden	
betray	verraden	
betray	verraden	
betray	verraden, onthullen, verspreken	
betted	gegokt	
betted	gokte	
better	beter	
between	onder	
between	onder ons gezegd en gezwegen	
between	tussen	
between	tussen	
between	tussen	
bezel	vatting (f)	
Bhutan	Bhutan	
bias	vooringenomenheid (in its first meaning as predisposition),derived from the adjective vooringenomen/biased,predisposed	
biathlon	biathlon	
bible	bijbel (m)	
biblical	Bijbels	
bicycle	fiets (m)	
bid	bieden	
bid	bieden	
bid	bod (n)	
bidding price	verkoopprijs	
bidet	bidet	
bidirectional	bidirectioneel), tweerichtings-)	
bidirectional	bidirectioneel), tweerichtings-)	
big	groot, omvangrijk	
big	volwassen	
big toe	grote teen (m)	
bighorn sheep	dikhoornschaap (n)	
bike	fiets (m), velo (m) ("only in Belgium")	
bikini	bikini	
bilingual	tweetalig	
bilirubinuria	bilirubinurie	
billiards	biljart (n)	
billion	biljoen	
billion	miljard (n)	
billionaire	miljardair "de"	
bin	dumpen, weggooien	
bin	vuilnisbak, afvalbak	
binary	binair, binaire	
binary	binair, binaire, tweetallig, tweetallige	
binary	dubbel-(ster) -&gt; binary star	
binary	tweevoudig, tweevoudige	
bind	binden, verbinden, koppelen	
binoculars	verrekijker (m) "singular"	
biochemist	biochemicus (m)	
biochemistry	biochemie	
biodiversity	biodiversiteit (f)	
biological	biologisch, biologische	
biological	biologisch, biologische	
birch	berk (m)	
bird	griet (f)	
bird	vogel (m)	
bird of prey	roofvogel (m)	
birdsong	vogelzang (m)	
birth	afkomst (f)	
birth	baren	
birth	geboorte (f)	
birth certificate	geboorteakte (f)	
birthday	geboortedatum (m)	
birthday	verjaardag (m)	
birthday cake	verjaardagstaart	
birthday card	verjaardagskaart	
birthday party	verjaardagsfeestje	
birthday present	verjaardagskado	
birthday suit	adamskostuum (n)	
birthmark	moedervlek (f)	
biscuit	koekje, biscuit	
bisexual	biseksueel	
bisexual	biseksueel (m) and (f)	
bisexual	tweeslachtig	
Bislama	Bislama	
bison	Amerikaanse bizon (m)	
bison	Europese bizon (m)	
bit	beetje, hapje (of food)	
bit	bit (m)	
bit	bit (m)	
bit	bit (m)	
bit	bit (m)	
bit	bit (n)	
bitch	teef (f)	
bite	beet (m)	
bite	beet (m)	
bite	bijten	
bite	bijten (n)	
bite	hap (m)	
bittern	roerdomp (m)	
black	donker	
black	zwart	
black	zwart, zwarte	
black	zwarte (m)	
black and blue	bont en blauw	
black antshrike	zwarte mierklauwier	
black grouse	korhoen (n)	
black hole	zwart gat (n)	
black mulberry	moerbei, moerbes	
black mulberry	zwarte moerbei (m)	
Black Sea	Zwarte Zee "(de)"	
black vulture	monniksgier (m)	
black widow	zwarte weduwe	
black woodpecker	zwarte specht (m)	
black-arched moth	nonvlinder	
black-crested antshrike	Zwartkuif-mierklauwier	
black-headed gull	kokmeeuw	
black-hooded antshrike	zwartkap-mierklauwier	
black-throated antshrike	zwartkeel-mierklauwier	
blackberry	braam (m) or (f), braambes (m) or (f)	
blackberry	braamstruik (m)	
blackbird	merel (m)	
blackish-gray antshrike	zwartgrijze mierklauwier	
blacklist	zwarte lijst	
blacksmith	hoefsmid (m)	
blacksmith	smid (m)	
blade	blad (n)	
blade	blad (n)	
blade	blad (n)	
blade	folie (m), plaat (f)	
blade of grass	grashalm (m)	
blame	beschuldigen	
blame	f)	
blandness	saaiheid
blanket	deken (n)	
bleach	bleekwater (n), Javel (m)	
bleach	bleken	
bleat	blaten, blÃ¨Â·ren	
bleat	geblaat (n)	
bleed	bloeden	
bleep censor	piepsignaal censor	
bless	zegenen	
bless you	gezondheid! ("formal form"), proost! ("informal form")	
blew	blies	
blind	blind	
blindness	blindheid (f)	
blister	blaar (f)	
block	blok (n)	
block	blok (n)	
block	blok (n)	
block	blok (n)	
block	blok (n), straat (m) "or" (f)	
block	kop (m)	
block	verstopping (f)	
blockade	blokkade (f)	
blood	bloed (n)	
blood	bloeden	
blood orange	bloedsinaasappel (f), bloedappelsien (f)	
blood sausage	bloedworst (m)	
bloodbath	bloedbad	
bloodthirsty	bloeddorstig, bloeddorstige	
bloodthirsty	bloederig, bloederige	
bloody	bloederig (1, 2), bloederige (1, 2), stomme (3, only with idiot)	
blooming	bloeiend, bloeiende	
blooming	bloeiend, bloeiende	
blossom	bloesem (m)	
blotches	vlekken
blotchy	vlekkerige
blouse	blouse	
blow	blazen	
blow	blazen	
blow	blazen	
blow	slag (m)	
blow	slag (m), tegenslag (m)	
blow	springen, ontploffen	
blow	spuiten	
blowjob	pijpbeurt	
blowjob	pijpen	
Bludger	Beuker (m)	
blue	blauw (n)	
blue	blauw, blauwe	
blue	teneergeslagen, depressief, depressieve	
blue screen of death	blauw scherm des dood	
blue tit	pimpelmees	
blueprint	blauwdruk "de"	
bluish	blauwig	
boar	beer (m)	
boar	everzwijn (m)	
board	aan boord gaan, opstappen, instappen	
board	bord (n)	
board	enteren	
board	logement (n)	
board	logeren	
board	logeren	
board	paneel (n), bord (n), controlebord (n)	
board	plank (f)	
board	raad (m)	
board game	bordspel (n)	
boat	boot (m), schip (n)	
bobbin	bobijn (f)	
body	corpus (n), lijf (n)	
body	corpus (n), massa (f), f)	
body	massa (f), f)	
body	n)	
body	n)	
body	n)	
body	n)	
body	n),	
body	n), carrosserie (f)	
body	n), f)	
body	n), n), n)	
bodybuilder	bodybuilder	
bodybuilding	bodybuilding	
bodyguard	lijfwacht	
Bohemia	Bohemen	
bohrium	bohrium (n)	
boil	koken	
boiled egg	gekookte ei (n)	
boilerplate	standaardteksten
boiling point	kookpunt (n)	
bold	moedig	
bold	vet, vetgedrukt, vetjes (Flemish?)	
Bolivia	Bolivia, BoliviÃ«	
Bolivian	Boliviaan (m) , Boliviaanse (f)	
Bolivian	Boliviaans (m) , Boliviaanse (f)	
bomb	bom	
bomb	bombarderen	
bon appÃ©tit	smakelijk eten, eet smakelijk	
bone	been (n)	
bone	bot (n)	
bone marrow	beenmerg (n)	
boner	stijve (m)	
bongo	bongo (m)	
bonobo	bonobo (m)	
bonus	bonus	
booby	jan-van-gent (m)	
book	beboeten	
book	boek (n)	
book	boek (n)	
book	boek (n), album (n)	
book	boek (n), e-book	
book	boeken (n), "pl. only"	
book	boeken, reserveren	
book	te boek stellen, noteren	
book	vlammen	
booking	boeken (n)	
bookshop	boekwinkel, boekhandel	
Boolean	booleaans, booleaanse waarde	
boom	boem	
boom	hoogconjunctuur, hausse (1)	
boomerang	boemerang (m)	
boost	een zetje geven, een duwtje geven, een duwtje in de rug geven	
boost	jatten, stelen, ontvreemden	
boost	zetje (n), duwtje (n), duwtje in de rug (n)	
boot	laars (f), bot (f) ("Flanders"), hoge schoen	
border	border (m)	
border	grens	
border	rand (m)	
bore	boren	
boredom	verveling (f)	
boring	saai	
born	geboren	
boron	boor (n), borium (n)	
borrow	lenen, ontlenen	
Bose-Einstein condensate	Bose-Einstein condensaat	
Bosnia	BosniÃ«	
Bosnia and Herzegovina	BosniÃ« en Herzegovina	
Bosnian	Bosnisch	
Bosnian	BosniÃ«r (m), Bosnische (f)	
bosom	boezem (m)	
boson	boson	
boss	baas (m), bazin (f), chef (m)	
both	beide, allebei, allebeide, alletwee	
Botswana	Botswana (n)	
bottle	bottelen (1)	
bottle	fles (f) (1,2)	
bottle opener	flessenopener (m)	
bottomless	bodemloos, bodemloze	
boulder	rotsblok (n)	
boulevard	hoofdweg (m), boulevard (m) (also in the Netherlands, e.g. Zeeboulevard in Vlissingen and in Noordwijk)	
bound	bestemd (voor)	
bound	limiet (1), grens (1), landpaal (1)	
bovine spongiform encephalopathy	gekkekoeienziekte (f), boviene spongiforme encefalopathie	
bow	boeg (m)	
bow	boog (m)	
bow	boog (m)	
bow	buigen	
bow	buigen	
bow	buiging (f)	
bow	een buiging maken, buigen	
bow	strijken	
bow	strijkstok (m)	
bowel	ingewande	
bowl	schaal "c"	
bowleg	o-benen	
bowsprit	boegspriet (f)	
bowtie	vlinderdas (m)	
box	boksen	
box	doos (f)	
box	doos (f)	
box	inpakken, verpakken	
box	vuistslag	
box-office bomb	niet succesvolle film (m), bespreekbureaumislukking (f)	
boxer	boxer	
boxing	boksen	
boy	amai (Flemish)	
boy	jongen (m)	
boyfriend	vriend (m), lief (n)	
bracket	haakje (n)	
bracket	haakje (n)	
bracket	vierkant haakje (n)	
brain	brein (n)	
brain	brein (n)	
brain	hersenen (p), hersens (p), brein (n)	
brain	iemand de kop inslaan	
brain	iemand op z'n kop slaan	
brain	verstand (m), intellect (n)	
brain cell	hersencel	
brain drain	braindrain (m), hersenvlucht	
brain-washing	hersenspoeling	
brainwash	hersenspoelen	
brainwash	hersenspoeling (f)	
brake	rem (1)	
bran	zemel (m)	
branch	tak (1, 2), filiaal (3)	
brand	brandmerk (n) (1), merk (n) (2)	
brand	brandmerken	
brand new	gloednieuw, gloednieuwe, spiksplinternieuw, spiksplinternieuwe	
Brasil	BraziliÃ«	
brass	brons (n)	
brass	bronzen	
brass	koperblazers "pl."	
brass	lef (n)	
brass	messing (n), geelkoper (n)	
brass	messing, bronzen, geelkoperen	
brassiere	bustenhouder (m), bh (m), beha (m)	
brat	(verwend) nest (n)	
Bratislava	Bratislava	
brave	moedig	
bravery	moed (f)	
brawn	spierkracht, spieren	
brawny	gespierd	
bray	balken	
bray	gebalk (n)	
Brazil	BraziliÃ«	
brazil nut	paranoot	
bread	brood (n)	
breadth	breedte (f)	
breadwinner	kostwinner (m)	
break	breken	
break	breken	
break	breken	
break	breken	
break	breken	
break	breken	
break	breken, overtreden	
break	kapotmaken	
break	pauzeren	
break	stukgaan, kapotgaan	
breakfast	ontbijt (n)	
breakfast	ontbijten	
breakfast cereal	ontbijtgranen (n), (p) (if used in singular it merely means cereal eaten in any form at breakfast)	
breakwater	golfbreker (m)	
breast	borst (f)	
breaststroke	schoolslag (m)	
breath	adem (m)	
breathe	(1): ademen	
breathe	inademen (1), ademen (2)	
bred	broedde	
bred	gebroed	
breed	broeden	
breed	broedsel (n) (of animals), gebroed (n) (of animals)	
breed	fokken	
breed	variÃ«teit (f)	
Breton	Bretoen (m), Bretoense (f)	
Breton	Bretoens, Bretoense	
brew	brouwen	
brew	brouwsel (n)	
bridge	bridge	
bridge	brug	
brief	bondig	
bright	helder	
bright	helder	
bright	helder	
